conversation_id,guest_text,parser_confidence,feat_intent_detected,feat_intent_confidence,feat_intent_evidence_len_norm,feat_value_detected,feat_value_confidence,feat_value_evidence_len_norm,feat_sentiment_detected,feat_sentiment_confidence,feat_sentiment_evidence_len_norm,feat_life_event_detected,feat_life_event_confidence,feat_life_event_evidence_len_norm,feat_competitive_detected,feat_competitive_confidence,feat_competitive_evidence_len_norm,feat_num_detected,feat_mean_confidence,feat_max_confidence,feat_parser_confidence,label_intent,label_value,label_sentiment,label_life_event,label_competitive,record_id,source,cache_key,conversation_turns
mwz_000153,"I'm in the mood for some modern eclectic food so please find me a cheap restaurant that sells some. How about Indian, instead? I want one on the west side of town. If there's not one there then the centre of town will be fine. That sounds great! Could you book a table there for 12:00 on Saturday? Just me. I am also looking for a place to stay. The area doesn't matter. I would prefer a guesthouse and free wifi and parking. I don't care, book it for the same group of people and 2 nights starting from the same day. Thank you, that is all that I need.",0.85,1.0,0.9,0.25,1.0,0.8,0.225,1.0,0.7,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000153,multiwoz_2.2,7598de82ac42bddedaaecd38a58b23b136ecd488b7315a6e6ee8cdf45c826db9,18
mwz_000154,"Yes, I am looking forward to trying some local restaurants when I am there. I enjoy Chinese food. I would like that to be in a expensive price range and should be in the centre. Yes. Wednesday. 6 people at 15:30. I'm also looking for a particular attraction. It's called Scudamores Punting Co. Can I also have their phone number. That will be all, thank you.",0.95,0.0,0.35,0.0,1.0,0.9,0.20416666666666666,1.0,0.8,0.22083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.41,0.9,0.95,0,1,1,0,0,mwz_000154,multiwoz_2.2,cafc7d7c440e6def43476bb98b971a5b9bbfb36520f00226a48556e1176c9f2c,14
mwz_000155,"I'm looking for an inexpensive African restaurant. No thank you. Is there any inexpensive restaurants that serve Asian oriental food? That sounds great. Would you book either of those for me for Wednesday at 20:00 for 6 people? Nope that sounds great, thank you",1.0,1.0,1.0,0.30833333333333335,1.0,1.0,0.14583333333333334,1.0,0.9,0.07083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.58,1.0,1.0,1,1,1,0,0,mwz_000155,multiwoz_2.2,df7b97b7340deab1bb0d2e5d1ea3c8f053ab65f7eee78e0610aa3e3ebb987b01,8
mwz_000156,"I need a train leaving Cambridge on Sunday. Stansted Airport please. Leave after 14:45. I need a booking for 7 people and the reference number. I'm also looking for info about a restaurant. I am specifically looking for a restaurant called fitzbillies restaurant. I am wanting to book a table for 10:15 for 7 people on Sunday. Thanks so much for your help, I think that will be all I need today.",0.85,1.0,0.9,0.22916666666666666,1.0,0.8,0.08333333333333333,1.0,0.7,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000156,multiwoz_2.2,7740b27831be197ff7fd64105a182e2a35c4e4189226ad15b27041218dd4844d,12
mwz_000157,"I am looking for the Limehouse hotel. I'd like to make a reservation for Thursday for 6 people and we want to stay 2 nights please. Yes, in the same price range please. Are you sure there's nothing available? I really need something in the same price range as Limehouse. Yes please check it for me. Oh good. Thank you for your help! No. that's all. Thanks again!",0.85,1.0,0.9,0.3875,1.0,0.8,0.225,1.0,0.7,0.1375,0.0,0.0,0.0,1.0,0.8,0.25416666666666665,0.8,0.64,0.9,0.85,1,1,1,0,1,mwz_000157,multiwoz_2.2,f577697b088856776db6c783a2a9c74ef38ad2f77f914dcfe270cfce8c50aa53,14
mwz_000158,i am looking for a particular restaurant. Its name is called restaurant two two. Can you book a table for 8 people at 11:00 on thursday? No thank you! That is all!,0.85,1.0,0.9,0.22916666666666666,1.0,0.8,0.17083333333333334,1.0,0.7,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000158,multiwoz_2.2,c7b6fb3525c8bbcc9fad96a817abf67aeac616f7e5e4a09183c0d6c09c296c1f,6
mwz_000159,"Hi, I'm going to be visiting soon, and I am interested in trying a restaruant called Curry Prince. No but I would like to make a booking for 5 people at 18:30 on sunday. I am also looking for a train. It should should depart from London Kings Cross and should be on the same day. The train should go to cambridge and should arrive by 15:00,can you book it for me ? No I just need to make sure I get there by 15:00. I will need the train ID and departure time please. OKay perfect do you think you could book that for me please?",0.85,1.0,0.9,0.2625,1.0,0.8,0.1125,1.0,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000159,multiwoz_2.2,1d9bc2179faa629c8c29daac8654b4fe5ac29f4e22aaa3b7c95e7bbc46c6d652,14
mwz_000160,"i need somewhere to go. I am looking for a nice museum. You may suggest one to me. That sounds great. Can I get the phone number for it? Thanks. I also need a hotel in the south. how many stars does it have? I need something with 4 stars. Yes, that will be fine. I will need a reservation starting on Wednesday. I almost forgot, my husband would like for the hotel to have free wifi. Does that hotel meet that criteria? Yes please. 2 people for 5 nights beginning on Wednesday and I will need the reference number after booking is complete.",0.85,1.0,0.9,0.2,1.0,0.8,0.18333333333333332,1.0,0.7,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000160,multiwoz_2.2,d0d86bb35e45bfa7d302e7860dfef81ff65a4666e16bcfd715d547f793469be9,22
mwz_000161,"I need a cheap place to stay, what would you recommend? It doesn't matter. I need free parking and prefer a place with 4 stars. Yes, this will work for me. What type of hotel is this? And what type of hotel is that? I'd like some information on a train next. I will be departing from Kings Lynn, and traveling to Cambridge. The train should arrive by 16:45 and should leave on wednesday. No, thanks! How long is the travel time? No thank you. That is all I need today.",0.85,1.0,0.9,0.1125,1.0,0.8,0.11666666666666667,1.0,0.7,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000161,multiwoz_2.2,d686162bba2df30a6cf1e530ce70df03bfb2e677c6ba635718b11120f2634203,20
mwz_000162,"I am looking for a place to visit in town that is architecture. I'd like churches, and any really old buildings. Great. I also need a gastropub restaurant in the east that is expensive. Yes please. For 3 people at 12:45 on Friday. Thank you that is all I needed today.",0.85,1.0,0.9,0.18333333333333332,1.0,0.8,0.21666666666666667,1.0,0.7,0.15416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000162,multiwoz_2.2,fb0cd276d75194d37ba00916b96b970cc499861fd8f2215f7957a789697600d6,12
mwz_000163,"Howdy, it would help me a great deal if you could please get me some information about the alexander bed and breakfast. I would like the address please. Could you provide me with the star rating of the Alexander bed and breakfast? Yes, that is perfect! Can you also find a restaurant in the centre? I'm looking for Mediterranean, but not too expensive. I need the phone number, address, and postcode. I need a taxi to pick me up at the hotel by 19:00. I need the contact number and car type please. I will be departing the hotel by 19:00. Great, thanks for your help! No, that will be all. Thank you very much for your help.",0.85,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.8,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22999999999999998,0.8,0.85,0,0,1,0,0,mwz_000163,multiwoz_2.2,3e4c0b65667326543e8d64bc605d4ca25fedfdfe0243588d00a5f5cf4c2cab2e,18
mwz_000164,"Hello. I need help finding a train on Friday. I'm departing from london kings cross and going to cambridge on Friday. I'm working, so I have to wait until after 11:45 to leave. Yes please. Could you also give me the price? Thank you that will work fine for me and my husband. Can you help me find a good hotel? I need one in the south. I need one with free wifi and parking, please. The hotel please, thanks. On second thought I just wanted to find a hotel in the south area. Thanks so much for your help!",0.9,1.0,0.9,0.1875,1.0,0.8,0.17083333333333334,1.0,0.85,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000164,multiwoz_2.2,98ad430560cb43b4798075eeda8e1d023821ea3ef4a0b8151cd845c4a2aa62d3,18
mwz_000165,"I would like to eat at cheap restaurant in the centre while I am here in Cambridge. No, I don't really care what kind of food it is as long as it's cheap. I will need a reservation for 1 person at 14:45 on Monday. I'd like to book a table for 1 at 14:45 on monday, please. I also need a hotel that is near the restaurant. No price range. I do need it to have free wifi and parking though. That sounds good. What is it's star rating, please? I don't need a booking, but I need a taxi commuting between that hotel and the booked restaurant. Great thank you very much. Will the taxi arrive by the booked time? Just the telephone number of the taxi please. Thanks I have everything I need. Goodbye!",0.85,1.0,0.9,0.24166666666666667,1.0,0.8,0.17916666666666667,1.0,0.7,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000165,multiwoz_2.2,7dc806771d2c3d798a20d7ecf06ae5f790e2f66364fa97fd981d5fdf06b8a147,22
mwz_000166,"Hi, I'm looking for information on entertainment attractions located in the centre. Can you help me find a restaurant? You convinced me. How about a college? No. Just give me your best recommendation. Not at this time but could you help me with a moderate priced hotel? I need a moderately priced hotel with free parking and wifi. I need a moderately priced hotel with free parking and wifi. That sounds good. please book it for 6 people and 5 nights starting from thursday. that is all i needed for now. have a great day",0.85,1.0,0.9,0.26666666666666666,1.0,0.8,0.20833333333333334,1.0,0.7,0.07083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000166,multiwoz_2.2,da6bb4139f69219a01aa98050300ad6b19533722d3c3e2d1d1d99d2fd6c2ccdd,18
mwz_000167,"I need to find a place to eat in Centre please. Thank you. Can you let me know what the price range for the restraunt is? I'm looking for somewhere cheap. No. I need a guest house, same price as the dining place. meh, i don't really care about the area. Sure. I need a hotel for 5 people and 5 nights, starting on Tuesday. Please book El Shaddai for me. Yes, I'd like a taxi from the restaurant to the hotel, leaving by 18:45. That will be all today, thank you.",0.85,1.0,0.9,0.125,1.0,0.8,0.25833333333333336,1.0,0.7,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000167,multiwoz_2.2,d2cfe612c3d12daf09dacf96c889427aa271c1d5b57a5a4f27cdb4b1c6bebdc3,16
mwz_000168,"I need a hotel in the east which includes free wifi. yes, I would also like for it to be a guesthouse style and in the area of east, thank you. That sounds lovely. I also am looking for an Italian restaurant in the moderate price range, can you help me? I'd like a place in the east, please. I'd like a reservation for 6 people at 14:45 on saturday. Yes, let's try a little earlier at 13:45, and I will need a reference number please. Great, I also need a taxi to commute between two places. Sure, I'll be going from the hotel to the restaurant, and of course I want to get there for that 13:45 reservation. Thank you for all of the helpful information! Can you get me the contact number for the car? No, thank you, you've been very helpful.",0.9,1.0,0.9,0.2375,1.0,0.8,0.29583333333333334,1.0,0.85,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000168,multiwoz_2.2,f0ab9d00ae92ca28d2b37b24c13824a583557c7388fb274152ed52c83ab81caa,24
mwz_000169,"I'm looking for a hotel in Cambridge in the higher prices ranges and would like for it to include free parking. I would like to be in the north part of the city please. Do you have anything in the south? Sounds great. Could I have the address? Thank you. I am also looking for a train departing on Saturday from Bishops Stortford going to Cambridge. I would like to arrive by 10:30. That would be perfect. Please reserve 8 seats for me. No, that'll do it. Thanks!",0.85,1.0,0.9,0.125,1.0,0.8,0.08333333333333333,1.0,0.7,0.05416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000169,multiwoz_2.2,f6444694a7b66f3c7a9daaf0131a444c5e8c9fbd03fdd0b929bff00f27a4942f,18
mwz_000170,"I'd like to find a restaurant that offers Asian Oriental cuisine, in the centre, if possible. I would like Yippee. Great, I also need a hotel room if you can help me find something. The west please. The hotel doesn't need to include internet. It should be in the same area as the restaurant. The price does not matter. Please make a recommendation and book it for the same group of people and 4 nights starting from the same day. no and thank you for your help",1.0,1.0,1.0,0.4583333333333333,1.0,1.0,0.22083333333333333,1.0,0.9,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.58,1.0,1.0,1,1,1,0,0,mwz_000170,multiwoz_2.2,3c64f745672edcd13fa7b06c1eb1d2a6ad2fe0c262e058c33d2087199ceb5da8,16
mwz_000171,"I am looking for a Thursday departure for a train going to Cambridge. I am looking to depart from Birmingham new street after 12:45. I don't need train booking. I do need to find a cheap Spanish restaurant, though. That's all I needed, thank you! I'd like to book a table for 3 at 18:15 on Thursday. And if possible, I'd like a reference number. That is all, thank you very much.",0.9,1.0,0.9,0.21666666666666667,1.0,0.8,0.13333333333333333,1.0,0.85,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000171,multiwoz_2.2,5357dd42e9398ec2b6af79ab70317e82d959e13b27f0c4458f8b2e730bfefcb1,14
mwz_000172,Is there a cheap restaurant serving belgian food? I do not care what area it is in. How about a cheap restaurant serving Italian food?,0.8,0.0,0.0,0.0,1.0,0.9,0.15416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.9,0.8,0,1,0,0,0,mwz_000172,multiwoz_2.2,f233ca5db966f1a3ac0b946150f3b6bbca2162572a7330f40a09b3e6566ed1bb,6
mwz_000173,"Can you find me a moderately priced chinese restaurant please. Yes, the one in the north does. Yes please - could you make a reservation for 4 people at 12:15 on Saturday? Yes are there any parks in the same area as the restaurant? Yes could I please get the phone number. Yes, I would like a taxi to go from the two places and make sure it arrives to the restaurant by the booked time. Can I please get the taxi company's contact phone number? That is everything, thank you.",0.85,1.0,0.9,0.31666666666666665,0.0,0.0,0.0,1.0,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.34,0.9,0.85,1,0,1,0,0,mwz_000173,multiwoz_2.2,d37b6f00f98a1fb9e19a9ddbb7dffd6a75c64e97a433b342c9e0b0655379348b,16
mwz_000174,"I would like a restaurant in any area that serves scandinavian food. How about french? If you could give me the phone number, that would be great. No, thank you, that does it. Thank you and goodbye!",0.85,0.0,0.0,0.0,1.0,0.9,0.10416666666666667,1.0,0.8,0.07916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.34,0.9,0.85,0,1,1,0,0,mwz_000174,multiwoz_2.2,06488dbc2b6619e9274973874056fe19f26dac6c297b1b8fce1c1b223f9ac8d3,8
mwz_000175,"Hello, I am looking for a place to dine. I'd prefer it to be moderately priced and serve Indian food. I'd like to look at the one in the west, please. Can I please have their postcode? No thanks. I don't need a reservation yet. I am also looking to find a great place to do some boating. No, where would you suggest? That sounds good. Can I get the postcode please? No, that's it for now.",0.85,0.0,0.2,0.0,1.0,0.8,0.1625,1.0,0.7,0.07083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33999999999999997,0.8,0.85,0,1,1,0,0,mwz_000175,multiwoz_2.2,1118045c6041046bfb2cbb8ee2882889625dcd88ce72e9df25bc3cea1a27c108,14
mwz_000176,"What train should I take to get to Cambridge by 14:45? Depart from london liverpool street and should leave on monday. Yes, 14:45. Could you give me a departure time that meets my criteria? I don't know yet. Do you know how much it will cost? Okay. I am also looking for a restaurant. Are there any restaurants in the centre that serve asian oriental food? Nah. Can you just book me a table at your favorite one? 2 people at 20:45 on Monday, please. How about 19:45 and give me a reference number? I would like the reference number if it s successful please. Thank you very much for the help. Good bye!",0.85,1.0,0.9,0.3625,1.0,0.8,0.1,1.0,0.7,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000176,multiwoz_2.2,11d2ca115b2cf309e1b2427dd23005529e4aac66705bbd4f569188acdd58b17f,18
mwz_000177,"Good morning, I am looking forward to trying some local restaurants when I arrive in Cambridge next week. I would like to try some modern American food. Yes, can you check Chinese for me please? what's the most expensive one? No. I would like you to pick the best one you know of. No, that's okay. Can I book a table for 2 on friday at 15:15? Thank you. I also need train information. We are planning to leave on Saturday at some time after 11:45. Yes. That works. I need 2 tickets please. Thank you for your help. that is it for today thank you for asking.",0.95,1.0,1.0,0.18333333333333332,1.0,1.0,0.125,1.0,0.9,0.22083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.58,1.0,0.95,1,1,1,0,0,mwz_000177,multiwoz_2.2,eb80cca90b9606cb1a4966c06c3ecd73798c112d6e581b454738281356efec59,22
